_id,abrasion,brand,certifications,cleaningCode,colors,content.polyester,fabric,finish,horizontalRepeat,image,leadTime,moq,origin,pattern,patternType,price,railRoaded,sku,theme,use,verticalRepeat,width
644085a13fa8c86a031f5d0f,0,Kismet,[],W,[],100,"[""sheer""]",FR,0,http://kismettekstil.com/Content/Images/3079.300.150005.2/1_MidSize.jpg,3,100,Türkiye,"[""solid""]",,0,0,"""150005""",Grand,curtain,0,300
644085a13fa8c86a031f5d10,0,Kismet,[],W,[],100,"[""sheer""]",FR,0,http://kismettekstil.com/Content/Images/3109.300.150004.3/1_MidSize.jpg,3,100,Türkiye,"[""hstripe""]",,0,0,"""150004""",Grand,curtain,0,300
644085a13fa8c86a031f5d11,0,Kismet,[],W,[],100,"[""sheer""]",FR,0,http://kismettekstil.com/Content/Images/3037.300.150006.1/1_MidSize.jpg,3,100,Türkiye,"[""solid""]",,0,0,"""150006""",Grand,curtain,0,300
644085a13fa8c86a031f5d12,0,Kismet,[],W,[],100,"[""sheer""]",FR,0,http://kismettekstil.com/Content/Images/3079.300.150003.1/1_MidSize.jpg,3,100,Türkiye,"[""vstripe""]",,0,0,"""150003""",Grand,curtain,0,300
644085a13fa8c86a031f5d13,0,Kismet,[],W,[],100,"[""sheer""]",FR,0,http://kismettekstil.com/Content/Images/3079.300.150001.1/1_MidSize.jpg,3,100,Türkiye,"[""solid""]",,0,0,"""150001""",Grand,curtain,0,300
644085a13fa8c86a031f5d14,0,Kismet,[],W,[],100,"[""sheer""]",FR,0,http://kismettekstil.com/Content/Images/3109.300.13108.2/1_MidSize.jpg,3,100,Türkiye,"[""hstripe""]",,0,0,"""13108""",Grand,curtain,0,300
644085a13fa8c86a031f5d15,0,Kismet,[],W,[],100,"[""opaque""]",FR,0,http://kismettekstil.com/Content/Images/3107.300.370546.103/1_MidSize.jpg,3,100,Türkiye,"[""ornate""]",,0,0,"""370546""",Grand,curtain,0,300
644085a13fa8c86a031f5d16,0,Kismet,[],W,[],100,"[""opaque""]",FR,0,http://kismettekstil.com/Content/Images/3061.290.4233.6/1_MidSize.jpg,3,100,Türkiye,"[""damask""]",,0,0,"""4233""",Grand,curtain,0,300
644085a13fa8c86a031f5d17,0,Kismet,[],W,[],100,"[""sheer""]",FR,0,http://kismettekstil.com/Content/Images/3037.300.1609.103/1_MidSize.jpg,3,100,Türkiye,"[""solid""]",,0,0,"""1609""",Grand,curtain,0,300
644085a13fa8c86a031f5d18,0,Kismet,[],W,[],100,"[""opaque""]",FR,0,http://kismettekstil.com/Content/Images/3107.300.370547.302/1_MidSize.jpg,3,100,Türkiye,"[""abstract""]",,0,0,"""370547""",Grand,curtain,0,300
644085a13fa8c86a031f5d19,0,Kismet,[],W,[],100,"[""sheer""]",FR,0,http://kismettekstil.com/Content/Images/3078.300.12017.10/1_MidSize.jpg,3,100,Türkiye,"[""hstripe""]",,0,0,"""12017""",Grand,curtain,0,300
