_id,abrasion,brand,certifications,cleaningCode,colors,content.polyester,fabric,finish,horizontalRepeat,image,leadTime,moq,origin,pattern,patternType,price,railRoaded,sku,theme,use,verticalRepeat,width
644088733fa8c86a031f5f92,0,Kismet,[],W,[],100,"[""opaque""]",FR,0,http://kismettekstil.com/Content/Images/3004.290.30547.8/1_MidSize.jpg,3,100,Türkiye,"[""damask""]",,0,0,30547,Grand,curtain,0,300
644088733fa8c86a031f5f93,0,Kismet,[],W,[],100,"[""opaque""]",FR,0,http://kismettekstil.com/Content/Images/3004.290.30460.6/1_MidSize.jpg,3,100,Türkiye,"[""damask""]",,0,0,30460,Grand,curtain,0,300
644088733fa8c86a031f5f94,0,Kismet,[],W,[],100,"[""opaque""]",FR,0,http://kismettekstil.com/Content/Images/3116.320.21208.8/1_MidSize.jpg,3,100,Türkiye,"[""classic""]",embroidery,0,0,21208,Grand,curtain,0,300
644088733fa8c86a031f5f95,0,Kismet,[],W,[],100,"[""opaque""]",FR,0,http://kismettekstil.com/Content/Images/3116.320.21207.4/1_MidSize.jpg,3,100,Türkiye,"[""damask""]",,0,0,21207,Grand,curtain,0,300
644088733fa8c86a031f5f96,0,Kismet,[],W,[],100,"[""opaque""]",FR,0,http://kismettekstil.com/Content/Images/3124.290.2601.5/1_MidSize.jpg,3,100,Türkiye,"[""damask""]",,0,0,2601,Grand,curtain,0,300
644088733fa8c86a031f5f97,0,Kismet,[],W,[],100,"[""opaque""]",FR,0,http://kismettekstil.com/Content/Images/3107.300.370598.119/2_MidSize.jpg,3,100,Türkiye,"[""hstripe""]",,0,0,370598,Grand,curtain,0,300
644088733fa8c86a031f5f98,0,Kismet,[],W,[],100,"[""opaque""]",FR,0,http://kismettekstil.com/Content/Images/3107.300.370594.15/1_MidSize.jpg,3,100,Türkiye,"[""polkadot""]",,0,0,370594,Grand,curtain,0,300
644088733fa8c86a031f5f99,0,Kismet,[],W,[],100,"[""opaque""]",FR,0,http://kismettekstil.com/Content/Images/3107.290.370459.9/1_MidSize.jpg,3,100,Türkiye,"[""damask""]",,0,0,370459,Grand,curtain,0,300
644088733fa8c86a031f5f9a,0,Kismet,[],W,[],100,"[""opaque""]",FR,0,http://kismettekstil.com/Content/Images/3107.290.370445.10/1_MidSize.jpg,3,100,Türkiye,"[""damask""]",,0,0,370445,Grand,curtain,0,300
644088733fa8c86a031f5f9b,0,Kismet,[],W,[],100,"[""sheer""]",FR,0,http://kismettekstil.com/Content/Images/3061.290.9201.16/1_MidSize.jpg,3,100,Türkiye,"[""hstripe""]",,0,0,9201,Grand,curtain,0,300
644088733fa8c86a031f5f9c,0,Kismet,[],W,[],100,"[""sheer""]",FR,0,http://kismettekstil.com/Content/Images/3037.300.890045.2/1_MidSize.jpg,3,100,Türkiye,"[""solid""]",,0,0,890045,Grand,curtain,0,300
644088733fa8c86a031f5f9d,0,Kismet,[],W,[],100,"[""sheer""]",FR,0,http://kismettekstil.com/Content/Images/3079.300.600003.2/1_MidSize.jpg,3,100,Türkiye,"[""solid""]",,0,0,600003,Grand,curtain,0,300
644088733fa8c86a031f5f9e,0,Kismet,[],W,[],100,"[""opaque""]",FR,0,http://kismettekstil.com/Content/Images/3116.320.21206.4/1_MidSize.jpg,3,100,Türkiye,"[""classic""]",embroidery,0,0,21206,Grand,curtain,0,300
644088733fa8c86a031f5f9f,0,Kismet,[],W,[],100,"[""opaque""]",FR,0,http://kismettekstil.com/Content/Images/3116.320.21205.1/1_MidSize.jpg,3,100,Türkiye,"[""classic""]",embroidery,0,0,21205,Grand,curtain,0,300
644088733fa8c86a031f5fa0,0,Kismet,[],W,[],100,"[""opaque""]",FR,0,http://kismettekstil.com/Content/Images/3123.290.5014.3021/1_MidSize.jpg,3,100,Türkiye,"[""hstripe""]",,0,0,5014,Grand,curtain,0,300
644088733fa8c86a031f5fa1,0,Kismet,[],W,[],100,"[""opaque""]",FR,0,http://kismettekstil.com/Content/Images/3107.300.370550.401/1_MidSize.jpg,3,100,Türkiye,"[""damask""]",,0,0,370550,Grand,curtain,0,300
644088733fa8c86a031f5fa2,0,Kismet,[],W,[],100,"[""opaque""]",FR,0,http://kismettekstil.com/Content/Images/3004.290.21099.1/1_MidSize.jpg,3,100,Türkiye,"[""polkadot"",""hstripe""]",,0,0,21099,Grand,curtain,0,300
644088733fa8c86a031f5fa3,0,Kismet,[],W,[],100,"[""opaque""]",FR,0,http://kismettekstil.com/Content/Images/3004.290.21096.3/1_MidSize.jpg,3,100,Türkiye,"[""polkadot"",""hstripe""]",,0,0,21096,Grand,curtain,0,300
644088733fa8c86a031f5fa4,0,Kismet,[],W,[],100,"[""opaque""]",FR,0,http://kismettekstil.com/Content/Images/3124.290.2604.7/1_MidSize.jpg,3,100,Türkiye,"[""damask""]",,0,0,2604,Grand,curtain,0,300
644088733fa8c86a031f5fa5,0,Kismet,[],W,[],100,"[""opaque""]",FR,0,http://kismettekstil.com/Content/Images/3004.290.21098.4/1_MidSize.jpg,3,100,Türkiye,"[""polkadot"",""hstripe""]",,0,0,21098,Grand,curtain,0,300
644088733fa8c86a031f5fa6,0,Kismet,[],W,[],100,"[""opaque""]",FR,0,http://kismettekstil.com/Content/Images/3004.290.21097.2/1_MidSize.jpg,3,100,Türkiye,"[""polkadot"",""hstripe""]",,0,0,21097,Grand,curtain,0,300
644088733fa8c86a031f5fa7,0,Kismet,[],W,[],100,"[""opaque""]",FR,0,http://kismettekstil.com/Content/Images/3004.290.21095.3/1_MidSize.jpg,3,100,Türkiye,"[""damask"",""hstripe""]",,0,0,21095,Grand,curtain,0,300
644088733fa8c86a031f5fa8,0,Kismet,[],W,[],100,"[""opaque""]",FR,0,http://kismettekstil.com/Content/Images/3004.290.21094.3/1_MidSize.jpg,3,100,Türkiye,"[""ornate"",""hstripe""]",,0,0,21094,Grand,curtain,0,300
644088733fa8c86a031f5fa9,0,Kismet,[],W,[],100,"[""opaque""]",FR,0,http://kismettekstil.com/Content/Images/3004.290.21093.1/1_MidSize.jpg,3,100,Türkiye,"[""damask"",""hstripe""]",,0,0,21093,Grand,curtain,0,300
644088733fa8c86a031f5faa,0,Kismet,[],W,[],100,"[""opaque""]",FR,0,http://kismettekstil.com/Content/Images/3004.290.21092.4/1_MidSize.jpg,3,100,Türkiye,"[""damask"",""hstripe""]",,0,0,21092,Grand,curtain,0,300
644088733fa8c86a031f5fab,0,Kismet,[],W,[],100,"[""opaque""]",FR,0,http://kismettekstil.com/Content/Images/3004.290.21090.3/1_MidSize.jpg,3,100,Türkiye,"[""damask"",""hstripe""]",,0,0,21090,Grand,curtain,0,300
644088733fa8c86a031f5fac,0,Kismet,[],W,[],100,"[""opaque""]",FR,0,http://kismettekstil.com/Content/Images/3004.290.21089.1/1_MidSize.jpg,3,100,Türkiye,"[""abstract"",""hstripe""]",,0,0,21089,Grand,curtain,0,300
644088733fa8c86a031f5fad,0,Kismet,[],W,[],100,"[""opaque""]",FR,0,http://kismettekstil.com/Content/Images/3004.290.21088.4/1_MidSize.jpg,3,100,Türkiye,"[""hstripe""]",,0,0,21088,Grand,curtain,0,300
644088733fa8c86a031f5fae,0,Kismet,[],W,[],100,"[""opaque""]",FR,0,http://kismettekstil.com/Content/Images/3107.300.370596.13/1_MidSize.jpg,3,100,Türkiye,"[""damask""]",,0,0,370596,Grand,curtain,0,300
644088733fa8c86a031f5faf,0,Kismet,[],W,[],100,"[""opaque""]",FR,0,http://kismettekstil.com/Content/Images/3107.300.370595.13/1_MidSize.jpg,3,100,Türkiye,"[""damask""]",,0,0,370595,Grand,curtain,0,300
644088733fa8c86a031f5fb0,0,Kismet,[],W,[],100,"[""opaque""]",FR,0,http://kismettekstil.com/Content/Images/3107.300.370510.13/1_MidSize.jpg,3,100,Türkiye,"[""damask""]",,0,0,370510,Grand,curtain,0,300
644088733fa8c86a031f5fb1,0,Kismet,[],W,[],100,"[""sheer""]",FR,0,http://kismettekstil.com/Content/Images/3037.300.2577.20/1_MidSize.jpg,3,100,Türkiye,"[""vstripe""]",,0,0,2577,Grand,curtain,0,300
644088733fa8c86a031f5fb2,0,Kismet,[],W,[],100,"[""sheer""]",FR,0,http://kismettekstil.com/Content/Images/3037.290.2569.13/1_MidSize.jpg,3,100,Türkiye,"[""solid""]",,0,0,2569,Grand,curtain,0,300
644088733fa8c86a031f5fb3,0,Kismet,[],W,[],100,"[""sheer""]",FR,0,http://kismettekstil.com/Content/Images/3079.300.60001.1/1_MidSize.jpg,3,100,Türkiye,"[""solid""]",,0,0,60001,Grand,curtain,0,300
644088733fa8c86a031f5fb4,0,Kismet,[],W,[],100,"[""opaque""]",FR,0,http://kismettekstil.com/Content/Images/3116.320.21201.9/1_MidSize.jpg,3,100,Türkiye,"[""floral""]",,0,0,21201,Grand,curtain,0,300
644088733fa8c86a031f5fb5,0,Kismet,[],W,[],100,"[""opaque""]",FR,0,http://kismettekstil.com/Content/Images/3005.290.21087.7/1_MidSize.jpg,3,100,Türkiye,"[""damask""]",,0,0,21087,Grand,curtain,0,300
644088733fa8c86a031f5fb6,0,Kismet,[],W,[],100,"[""opaque""]",FR,0,http://kismettekstil.com/Content/Images/3004.290.21086.6/1_MidSize.jpg,3,100,Türkiye,"[""damask""]",,0,0,21086,Grand,curtain,0,300
644088733fa8c86a031f5fb7,0,Kismet,[],W,[],100,"[""opaque""]",FR,0,http://kismettekstil.com/Content/Images/3004.290.21076.6/1_MidSize.jpg,3,100,Türkiye,"[""damask""]",,0,0,21076,Grand,curtain,0,300
644088733fa8c86a031f5fb8,0,Kismet,[],W,[],100,"[""opaque""]",FR,0,http://kismettekstil.com/Content/Images/3061.290.8265.7/1_MidSize.jpg,3,100,Türkiye,"[""damask""]",,0,0,8265,Grand,curtain,0,300
644088733fa8c86a031f5fb9,0,Kismet,[],W,[],100,"[""sheer""]",FR,0,http://kismettekstil.com/Content/Images/3037.290.2745.22/1_MidSize.jpg,3,100,Türkiye,"[""solid""]",,0,0,2745,Grand,curtain,0,300
644088733fa8c86a031f5fba,0,Kismet,[],W,[],100,"[""sheer""]",FR,0,http://kismettekstil.com/Content/Images/3037.300.324124.3/1_MidSize.jpg,3,100,Türkiye,"[""vstripe""]",,0,0,324124,Grand,curtain,0,300
644088733fa8c86a031f5fbb,0,Kismet,[],W,[],100,"[""sheer""]",FR,0,http://kismettekstil.com/Content/Images/3037.300.324123.1/1_MidSize.jpg,3,100,Türkiye,"[""vstripe""]",,0,0,324123,Grand,curtain,0,300
644088733fa8c86a031f5fbc,0,Kismet,[],W,[],100,"[""sheer""]",FR,0,http://kismettekstil.com/Content/Images/3037.300.324122.1/1_MidSize.jpg,3,100,Türkiye,"[""vstripe""]",,0,0,324122,Grand,curtain,0,300
644088733fa8c86a031f5fbd,0,Kismet,[],W,[],100,"[""sheer""]",FR,0,http://kismettekstil.com/Content/Images/3037.300.324121.2/1_MidSize.jpg,3,100,Türkiye,"[""solid""]",,0,0,324121,Grand,curtain,0,300
644088733fa8c86a031f5fbe,0,Kismet,[],W,[],100,"[""sheer""]",FR,0,http://kismettekstil.com/Content/Images/3109.300.13113.1/1_MidSize.jpg,3,100,Türkiye,"[""hstripe""]",,0,0,13113,Grand,curtain,0,300
644088733fa8c86a031f5fbf,0,Kismet,[],W,[],100,"[""opaque""]",FR,0,http://kismettekstil.com/Content/Images/3061.290.6056.13/1_MidSize.jpg,3,100,Türkiye,"[""floral"",""damask""]",,0,0,6056,Grand,curtain,0,300
644088733fa8c86a031f5fc0,0,Kismet,[],W,[],100,"[""opaque""]",FR,0,http://kismettekstil.com/Content/Images/3061.290.6071.8/1_MidSize.jpg,3,100,Türkiye,"[""vstripe""]",,0,0,6071,Grand,curtain,0,300
644088733fa8c86a031f5fc1,0,Kismet,[],W,[],100,"[""opaque""]",FR,0,http://kismettekstil.com/Content/Images/3061.290.8264.4/1_MidSize.jpg,3,100,Türkiye,"[""damask""]",,0,0,8264,Grand,curtain,0,300
644088733fa8c86a031f5fc2,0,Kismet,[],W,[],100,"[""opaque""]",FR,0,http://kismettekstil.com/Content/Images/3061.290.8263.5/1_MidSize.jpg,3,100,Türkiye,"[""damask"",""polkadot""]",,0,0,8263,Grand,curtain,0,300
644088733fa8c86a031f5fc3,0,Kismet,[],W,[],100,"[""opaque""]",FR,0,http://kismettekstil.com/Content/Images/3004.290.21085.6/1_MidSize.jpg,3,100,Türkiye,"[""damask""]",,0,0,21085,Grand,curtain,0,300
644088733fa8c86a031f5fc4,0,Kismet,[],W,[],100,"[""opaque""]",FR,0,http://kismettekstil.com/Content/Images/3004.290.21084.6/1_MidSize.jpg,3,100,Türkiye,"[""polkadot""]",,0,0,21084,Grand,curtain,0,300
644088733fa8c86a031f5fc5,0,Kismet,[],W,[],100,"[""opaque""]",FR,0,http://kismettekstil.com/Content/Images/3004.290.21078.7/1_MidSize.jpg,3,100,Türkiye,"[""damask""]",,0,0,21078,Grand,curtain,0,300
644088733fa8c86a031f5fc6,0,Kismet,[],W,[],100,"[""sheer""]",FR,0,http://kismettekstil.com/Content/Images/3109.300.13112.1/1_MidSize.jpg,3,100,Türkiye,"[""hstripe""]",,0,0,13112,Grand,curtain,0,300
644088733fa8c86a031f5fc7,0,Kismet,[],W,[],100,"[""opaque""]",FR,0,http://kismettekstil.com/Content/Images/3061.290.3219.13/1_MidSize.jpg,3,100,Türkiye,"[""solid""]",,0,0,3219,Grand,curtain,0,300
644088733fa8c86a031f5fc8,0,Kismet,[],W,[],100,"[""opaque""]",FR,0,http://kismettekstil.com/Content/Images/3004.290.21082.4/1_MidSize.jpg,3,100,Türkiye,"[""damask""]",,0,0,21082,Grand,curtain,0,300
644088733fa8c86a031f5fc9,0,Kismet,[],W,[],100,"[""semi-sheer""]",FR,0,http://kismettekstil.com/Content/Images/3111.300.13110.3/1_MidSize.jpg,3,100,Türkiye,"[""hstripe""]",,0,0,13110,Grand,curtain,0,300
644088733fa8c86a031f5fca,0,Kismet,[],W,[],100,"[""opaque""]",FR,0,http://kismettekstil.com/Content/Images/3061.290.49035.3/1_MidSize.jpg,3,100,Türkiye,"[""damask"",""polkadot""]",,0,0,49035,Grand,curtain,0,300
644088733fa8c86a031f5fcb,0,Kismet,[],W,[],100,"[""semi-sheer""]",FR,0,http://kismettekstil.com/Content/Images/3037.290.70541.101/1_MidSize.jpg,3,100,Türkiye,"[""ornate""]",,0,0,70541,Grand,curtain,0,300
644088733fa8c86a031f5fcc,0,Kismet,[],W,[],100,"[""semi-sheer""]",FR,0,http://kismettekstil.com/Content/Images/3037.290.70323.101/1_MidSize.jpg,3,100,Türkiye,"[""ornate""]",,0,0,70323,Grand,curtain,0,300
644088733fa8c86a031f5fcd,0,Kismet,[],W,[],100,"[""opaque""]",FR,0,http://kismettekstil.com/Content/Images/3004.290.21081.8/1_MidSize.jpg,3,100,Türkiye,"[""damask""]",,0,0,21081,Grand,curtain,0,300
644088733fa8c86a031f5fce,0,Kismet,[],W,[],100,"[""opaque""]",FR,0,http://kismettekstil.com/Content/Images/3004.290.21079.6/1_MidSize.jpg,3,100,Türkiye,"[""damask""]",,0,0,21079,Grand,curtain,0,300
644088733fa8c86a031f5fcf,0,Kismet,[],W,[],100,"[""opaque""]",FR,0,http://kismettekstil.com/Content/Images/3004.290.21075.4/1_MidSize.jpg,3,100,Türkiye,"[""abstract""]",,0,0,21075,Grand,curtain,0,300
644088733fa8c86a031f5fd0,0,Kismet,[],W,[],100,"[""opaque""]",FR,0,http://kismettekstil.com/Content/Images/3061.290.3996.5/1_MidSize.jpg,3,100,Türkiye,"[""abstract""]",,0,0,3996,Grand,curtain,0,300
644088733fa8c86a031f5fd1,0,Kismet,[],W,[],100,"[""opaque""]",FR,0,http://kismettekstil.com/Content/Images/3061.290.3995.7/1_MidSize.jpg,3,100,Türkiye,"[""dstripe""]",,0,0,3995,Grand,curtain,0,300
644088733fa8c86a031f5fd2,0,Kismet,[],W,[],100,"[""opaque""]",FR,0,http://kismettekstil.com/Content/Images/3032.290.406.3/1_MidSize.jpg,3,100,Türkiye,"[""damask""]",,0,0,406,Grand,curtain,0,300
644088733fa8c86a031f5fd3,0,Kismet,[],W,[],100,"[""opaque""]",FR,0,http://kismettekstil.com/Content/Images/3005.290.322322.25/1_MidSize.jpg,3,100,Türkiye,"[""damask""]",,0,0,322322,Grand,curtain,0,300
644088733fa8c86a031f5fd4,0,Kismet,[],W,[],100,"[""sheer""]",FR,0,http://kismettekstil.com/Content/Images/3109.300.13109.2/1_MidSize.jpg,3,100,Türkiye,"[""hstripe""]",,0,0,13109,Grand,curtain,0,300
644088733fa8c86a031f5fd5,0,Kismet,[],W,[],100,"[""opaque""]",FR,0,http://kismettekstil.com/Content/Images/3008.290.7325.1178/1_MidSize.jpg,3,100,Türkiye,"[""damask""]",,0,0,7325,Grand,curtain,0,300
644088733fa8c86a031f5fd6,0,Kismet,[],W,[],100,"[""opaque""]",FR,0,http://kismettekstil.com/Content/Images/3008.290.7324.1321/1_MidSize.jpg,3,100,Türkiye,"[""damask""]",,0,0,7324,Grand,curtain,0,300
644088733fa8c86a031f5fd7,0,Kismet,[],W,[],100,"[""sheer""]",FR,0,http://kismettekstil.com/Content/Images/3037.300.4556.6/1_MidSize.jpg,3,100,Türkiye,"[""solid""]",,0,0,4556,Grand,curtain,0,300
644088733fa8c86a031f5fd8,0,Kismet,[],W,[],100,"[""opaque""]",FR,0,http://kismettekstil.com/Content/Images/3008.290.7323.1409/1_MidSize.jpg,3,100,Türkiye,"[""damask""]",,0,0,7323,Grand,curtain,0,300
644088733fa8c86a031f5fd9,0,Kismet,[],W,[],100,"[""opaque""]",FR,0,http://kismettekstil.com/Content/Images/3008.290.7322.1409/1_MidSize.jpg,3,100,Türkiye,"[""damask""]",,0,0,7322,Grand,curtain,0,300
644088733fa8c86a031f5fda,0,Kismet,[],W,[],100,"[""sheer""]",FR,0,http://kismettekstil.com/Content/Images/3079.300.150005.2/1_MidSize.jpg,3,100,Türkiye,"[""solid""]",,0,0,150005,Grand,curtain,0,300
644088733fa8c86a031f5fdb,0,Kismet,[],W,[],100,"[""sheer""]",FR,0,http://kismettekstil.com/Content/Images/3109.300.150004.3/1_MidSize.jpg,3,100,Türkiye,"[""hstripe""]",,0,0,150004,Grand,curtain,0,300
644088733fa8c86a031f5fdc,0,Kismet,[],W,[],100,"[""sheer""]",FR,0,http://kismettekstil.com/Content/Images/3037.300.150006.1/1_MidSize.jpg,3,100,Türkiye,"[""solid""]",,0,0,150006,Grand,curtain,0,300
644088733fa8c86a031f5fdd,0,Kismet,[],W,[],100,"[""sheer""]",FR,0,http://kismettekstil.com/Content/Images/3079.300.150003.1/1_MidSize.jpg,3,100,Türkiye,"[""vstripe""]",,0,0,150003,Grand,curtain,0,300
644088733fa8c86a031f5fde,0,Kismet,[],W,[],100,"[""sheer""]",FR,0,http://kismettekstil.com/Content/Images/3079.300.150001.1/1_MidSize.jpg,3,100,Türkiye,"[""solid""]",,0,0,150001,Grand,curtain,0,300
644088733fa8c86a031f5fdf,0,Kismet,[],W,[],100,"[""sheer""]",FR,0,http://kismettekstil.com/Content/Images/3109.300.13108.2/1_MidSize.jpg,3,100,Türkiye,"[""hstripe""]",,0,0,13108,Grand,curtain,0,300
644088733fa8c86a031f5fe0,0,Kismet,[],W,[],100,"[""opaque""]",FR,0,http://kismettekstil.com/Content/Images/3107.300.370546.103/1_MidSize.jpg,3,100,Türkiye,"[""ornate""]",,0,0,370546,Grand,curtain,0,300
644088733fa8c86a031f5fe1,0,Kismet,[],W,[],100,"[""opaque""]",FR,0,http://kismettekstil.com/Content/Images/3061.290.4233.6/1_MidSize.jpg,3,100,Türkiye,"[""damask""]",,0,0,4233,Grand,curtain,0,300
644088733fa8c86a031f5fe2,0,Kismet,[],W,[],100,"[""sheer""]",FR,0,http://kismettekstil.com/Content/Images/3037.300.1609.103/1_MidSize.jpg,3,100,Türkiye,"[""solid""]",,0,0,1609,Grand,curtain,0,300
644088733fa8c86a031f5fe3,0,Kismet,[],W,[],100,"[""opaque""]",FR,0,http://kismettekstil.com/Content/Images/3107.300.370547.302/1_MidSize.jpg,3,100,Türkiye,"[""abstract""]",,0,0,370547,Grand,curtain,0,300
644088733fa8c86a031f5fe4,0,Kismet,[],W,[],100,"[""sheer""]",FR,0,http://kismettekstil.com/Content/Images/3078.300.12017.10/1_MidSize.jpg,3,100,Türkiye,"[""hstripe""]",,0,0,12017,Grand,curtain,0,300
644088733fa8c86a031f5fe5,0,Kismet,[],W,[],100,"[""opaque""]",FR,0,http://kismettekstil.com/Content/Images/3032.290.407.3/1_MidSize.jpg,3,100,Türkiye,"[""damask""]",,0,0,407,Grand,curtain,0,300
644088733fa8c86a031f5fe6,0,Kismet,[],W,[],100,"[""opaque""]",FR,0,http://kismettekstil.com/Content/Images/3004.290.7120.301/1_MidSize.jpg,3,100,Türkiye,"[""ogee""]",,0,0,7120,Grand,curtain,0,300
644088733fa8c86a031f5fe7,0,Kismet,[],W,[],100,"[""opaque""]",FR,0,http://kismettekstil.com/Content/Images/3004.290.21077.1404/1_MidSize.jpg,3,100,Türkiye,"[""damask""]",,0,0,21077,Grand,curtain,0,300
644088733fa8c86a031f5fe8,0,Kismet,[],W,[],100,"[""opaque""]",FR,0,http://kismettekstil.com/Content/Images/3004.290.21073.302/1_MidSize.jpg,3,100,Türkiye,"[""damask""]",,0,0,21073,Grand,curtain,0,300
644088733fa8c86a031f5fe9,0,Kismet,[],W,[],100,"[""opaque""]",FR,0,http://kismettekstil.com/Content/Images/3004.290.21055.305/1_MidSize.jpg,3,100,Türkiye,"[""damask""]",,0,0,21055,Grand,curtain,0,300
644088733fa8c86a031f5fea,0,Kismet,[],W,[],100,"[""opaque""]",FR,0,http://kismettekstil.com/Content/Images/3004.290.20101.11/1_MidSize.jpg,3,100,Türkiye,"[""solid""]",,0,0,20101,Grand,curtain,0,300
